incident_datetime,incident_no,District_no,incident_type_code,incident_type
23/03/2020,770723,14,751.00,Smoke detector operated-no fire-smoke from other location
23/03/2020,770718,12,331.00,Lock-in
23/03/2020,770728,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
23/03/2020,770726,15,706.00,Council or water supply authority caused pressure surge through mains system
23/03/2020,770725,8,738.00,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
23/03/2020,770727,13,732.00,Smoke detector malfunction - monitored by fire service
23/03/2020,770734,15,179.00,Vegetation or other outside fire (One hectare or less) not classified
23/03/2020,770729,8,352.00,Vehicle accident-no injuries
23/03/2020,770730,8,768.00,"Alarm activation due to steam, sauna, steam room"
23/03/2020,770732,7,762.00,Accidental operation of alarm
23/03/2020,770731,14,331.00,Lock-in
23/03/2020,770733,15,412.00,"Odour or gas, gas leak, (domestic or LPG)"
23/03/2020,770736,8,152.00,Road or transport vehicle fire
23/03/2020,770740,20,163.00,Grass fire (more than one hectare)
23/03/2020,770738,14,321.00,"EMS call, excluding vehicle accident with injury"
23/03/2020,770739,7,756.00,Cooking fumes - toast or foodstuffs etc
23/03/2020,770737,27,624.00,Controlled burning
23/03/2020,770745,9,621.00,"Smoke scare, odour of smoke"
23/03/2020,1080116,14,111.00,Fire damaging structure and contents
23/03/2020,770742,2,412.00,"Odour or gas, gas leak, (domestic or LPG)"
23/03/2020,770743,20,765.00,Alarm activation due to workmen or occupier activities
23/03/2020,770741,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
23/03/2020,770748,14,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
23/03/2020,770746,13,509.00,Other service call not classified (Public Service)
23/03/2020,770751,14,151.00,Passenger vehicle fire including buses
23/03/2020,770749,14,184.00,Dumpster or other outside trash receptacle fire
23/03/2020,770752,8,701.00,Manual control point or break glass alarm activated
23/03/2020,770755,13,624.00,Controlled burning
23/03/2020,770753,8,184.00,Dumpster or other outside trash receptacle fire
23/03/2020,770750,8,321.00,"EMS call, excluding vehicle accident with injury"
23/03/2020,770783,13,189.00,Outside refuse fire not classified
23/03/2020,770756,8,765.00,Alarm activation due to workmen or occupier activities
23/03/2020,770760,13,624.00,Controlled burning
23/03/2020,770757,8,111.00,Fire damaging structure and contents
23/03/2020,770761,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
23/03/2020,770762,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
23/03/2020,770759,13,624.00,Controlled burning
23/03/2020,770758,8,321.00,"EMS call, excluding vehicle accident with injury"
23/03/2020,770763,,738.00,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
23/03/2020,770768,12,172.30,Scrub or bush and grass mixture fire (one hectare or less)
23/03/2020,770764,7,621.00,"Smoke scare, odour of smoke"
23/03/2020,770774,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
23/03/2020,770765,8,701.00,Manual control point or break glass alarm activated
23/03/2020,770794,8,111.00,Fire damaging structure and contents
23/03/2020,770766,14,609.00,Good intent call not classified
23/03/2020,770767,14,184.00,Dumpster or other outside trash receptacle fire
23/03/2020,770772,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
23/03/2020,770770,6,624.00,Controlled burning
23/03/2020,770778,24,173.20,Small grass fire (One hectare or less)
23/03/2020,770773,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
23/03/2020,770771,20,521.00,Assist police or other governmental agency
23/03/2020,770769,8,321.00,"EMS call, excluding vehicle accident with injury"
23/03/2020,770775,8,321.00,"EMS call, excluding vehicle accident with injury"
23/03/2020,770807,6,523.23,Mutual Aid Given - DELWP
23/03/2020,770780,22,352.00,Vehicle accident-no injuries
23/03/2020,770777,23,765.00,Alarm activation due to workmen or occupier activities
23/03/2020,770779,22,413.00,Oil or other combustible liquid spill
23/03/2020,770785,8,731.00,Sprinkler malfunction - monitored by fire service
23/03/2020,770776,6,514.00,Unauthorised burning
23/03/2020,770786,15,181.00,"Abandoned outside rubbish, refuse or waste fire"
23/03/2020,770784,13,711.00,"Malicious, mischievous false alarm"
23/03/2020,770787,18,624.00,Controlled burning
23/03/2020,770781,8,514.00,Unauthorised burning
23/03/2020,770789,7,111.00,Fire damaging structure and contents
23/03/2020,770795,27,352.10,Vehicle accident-with injuries
23/03/2020,770793,14,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
23/03/2020,770792,2,359.00,"Extrication, rescue not classified"
23/03/2020,770790,17,732.00,Smoke detector malfunction - monitored by fire service
23/03/2020,770788,13,321.00,"EMS call, excluding vehicle accident with injury"
23/03/2020,770791,11,514.00,Unauthorised burning
23/03/2020,770800,10,352.10,Vehicle accident-with injuries
23/03/2020,770799,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
23/03/2020,770798,15,514.00,Unauthorised burning
23/03/2020,770797,7,321.00,"EMS call, excluding vehicle accident with injury"
23/03/2020,770796,5,321.00,"EMS call, excluding vehicle accident with injury"
23/03/2020,770802,24,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
23/03/2020,770801,8,352.00,Vehicle accident-no injuries
23/03/2020,770806,18,352.00,Vehicle accident-no injuries
23/03/2020,770805,27,624.00,Controlled burning
23/03/2020,770803,7,621.00,"Smoke scare, odour of smoke"
23/03/2020,770804,20,624.00,Controlled burning
23/03/2020,770809,2,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
23/03/2020,770810,,150.00,Vehicle fire; insuff info to classify
23/03/2020,770811,27,321.00,"EMS call, excluding vehicle accident with injury"
23/03/2020,770808,10,172.30,Scrub or bush and grass mixture fire (one hectare or less)
23/03/2020,770812,7,301.30,Animal Rescue
23/03/2020,770813,20,352.10,Vehicle accident-with injuries
23/03/2020,770819,4,180.00,Outside refuse fire; insuff info to classify
23/03/2020,770814,5,181.00,"Abandoned outside rubbish, refuse or waste fire"
23/03/2020,770815,5,514.00,Unauthorised burning
23/03/2020,770817,8,352.10,Vehicle accident-with injuries
23/03/2020,770816,8,151.00,Passenger vehicle fire including buses
23/03/2020,770820,7,180.00,Outside refuse fire; insuff info to classify
23/03/2020,770821,13,624.00,Controlled burning
23/03/2020,770818,13,321.00,"EMS call, excluding vehicle accident with injury"
23/03/2020,770822,14,732.00,Smoke detector malfunction - monitored by fire service
23/03/2020,770824,15,512.00,"Water or steam leak, (includes open hydrants)"
23/03/2020,770823,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
23/03/2020,770825,14,621.00,"Smoke scare, odour of smoke"
23/03/2020,770826,12,522.00,Police matter
23/03/2020,770827,2,709.00,False alarm or false call not classified
23/03/2020,770829,7,321.00,"EMS call, excluding vehicle accident with injury"
23/03/2020,770828,12,409.00,Hazardous condition not classified
24/03/2020,770830,14,321.00,"EMS call, excluding vehicle accident with injury"
24/03/2020,770831,15,321.00,"EMS call, excluding vehicle accident with injury"
24/03/2020,1080120,13,765.00,Alarm activation due to workmen or occupier activities
24/03/2020,1080121,13,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
24/03/2020,1080122,14,709.00,False alarm or false call not classified
24/03/2020,1080123,18,184.00,Dumpster or other outside trash receptacle fire
24/03/2020,1080124,7,172.30,Scrub or bush and grass mixture fire (one hectare or less)
24/03/2020,1080125,22,160.00,Vegetation or other outside fire (more than one hectare); insuff info to classify
24/03/2020,1080126,8,711.00,"Malicious, mischievous false alarm"
24/03/2020,1080127,12,522.00,Police matter
24/03/2020,1080128,8,151.00,Passenger vehicle fire including buses
24/03/2020,770832,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
24/03/2020,770833,8,732.00,Smoke detector malfunction - monitored by fire service
24/03/2020,770834,14,624.00,Controlled burning
24/03/2020,770836,8,768.00,"Alarm activation due to steam, sauna, steam room"
24/03/2020,770835,12,522.00,Police matter
24/03/2020,770837,11,756.00,Cooking fumes - toast or foodstuffs etc
24/03/2020,770838,13,321.00,"EMS call, excluding vehicle accident with injury"
24/03/2020,770839,23,765.00,Alarm activation due to workmen or occupier activities
24/03/2020,770840,5,766.00,"Alarm activation due to poor building maintenance such as dust, cobwebs etc"
24/03/2020,770841,24,172.30,Scrub or bush and grass mixture fire (one hectare or less)
24/03/2020,770843,12,624.00,Controlled burning
24/03/2020,770844,14,758.00,"Simulated condition - caused by incense, candles, sparklers, smoke machine etc"
24/03/2020,770842,8,313.30,Medical assistance
24/03/2020,771058,18,738.00,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
24/03/2020,770845,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
24/03/2020,770848,8,751.00,Smoke detector operated-no fire-smoke from other location
24/03/2020,770847,14,756.00,Cooking fumes - toast or foodstuffs etc
24/03/2020,770846,15,331.00,Lock-in
24/03/2020,770849,8,624.00,Controlled burning
24/03/2020,770850,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
24/03/2020,770854,27,412.00,"Odour or gas, gas leak, (domestic or LPG)"
24/03/2020,770852,12,779.00,Fire indicator panel not classified
24/03/2020,770851,15,184.00,Dumpster or other outside trash receptacle fire
24/03/2020,770855,8,452.00,Threat to burn
24/03/2020,770856,13,321.00,"EMS call, excluding vehicle accident with injury"
24/03/2020,770853,8,331.00,Lock-in
24/03/2020,770860,15,609.00,Good intent call not classified
24/03/2020,770859,6,352.00,Vehicle accident-no injuries
24/03/2020,770857,15,514.00,Unauthorised burning
24/03/2020,770861,13,700.00,False alarm or false call; insuff info to classify
24/03/2020,770858,2,352.00,Vehicle accident-no injuries
24/03/2020,770864,2,352.00,Vehicle accident-no injuries
24/03/2020,770865,20,171.00,Forest or wood fire (one hectare or less)
24/03/2020,770862,2,352.00,Vehicle accident-no injuries
24/03/2020,770863,27,321.00,"EMS call, excluding vehicle accident with injury"
24/03/2020,770870,8,321.00,"EMS call, excluding vehicle accident with injury"
24/03/2020,770879,17,162.00,Scrub or bush and grass mixture fire (more than one hectare)
24/03/2020,770867,8,742.00,Smoke detector malfunction - local
24/03/2020,770866,11,624.00,Controlled burning
24/03/2020,770868,8,113.00,Fire damaging contents only
24/03/2020,770869,5,181.00,"Abandoned outside rubbish, refuse or waste fire"
24/03/2020,770886,13,352.00,Vehicle accident-no injuries
24/03/2020,770872,8,742.00,Smoke detector malfunction - local
24/03/2020,770873,5,173.20,Small grass fire (One hectare or less)
24/03/2020,770871,,700.00,False alarm or false call; insuff info to classify
24/03/2020,770898,14,412.00,"Odour or gas, gas leak, (domestic or LPG)"
24/03/2020,770875,12,514.00,Unauthorised burning
24/03/2020,770876,5,735.00,Smoke detector malfunction - privately monitored
24/03/2020,770881,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
24/03/2020,770874,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
24/03/2020,770878,12,624.00,Controlled burning
24/03/2020,770877,14,621.00,"Smoke scare, odour of smoke"
24/03/2020,770894,8,321.00,"EMS call, excluding vehicle accident with injury"
24/03/2020,770880,12,612.00,Vicinity alarm (incident in other location) Included are seperate locations reported for an actual fire
24/03/2020,770882,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
24/03/2020,770883,16,514.00,Unauthorised burning
24/03/2020,770888,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
24/03/2020,770885,14,111.00,Fire damaging structure and contents
24/03/2020,770884,8,521.00,Assist police or other governmental agency
24/03/2020,770887,14,352.00,Vehicle accident-no injuries
24/03/2020,770897,8,352.00,Vehicle accident-no injuries
24/03/2020,770889,15,514.00,Unauthorised burning
24/03/2020,770890,22,514.00,Unauthorised burning
24/03/2020,770892,2,756.00,Cooking fumes - toast or foodstuffs etc
24/03/2020,770891,22,625.00,"Barbecue, hangi"
24/03/2020,770893,8,621.00,"Smoke scare, odour of smoke"
24/03/2020,770895,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
24/03/2020,770896,2,329.00,EMS not classified
24/03/2020,770905,7,412.00,"Odour or gas, gas leak, (domestic or LPG)"
24/03/2020,770901,11,621.00,"Smoke scare, odour of smoke"
24/03/2020,770900,11,756.00,Cooking fumes - toast or foodstuffs etc
24/03/2020,770902,2,152.00,Road or transport vehicle fire
24/03/2020,770907,22,180.00,Outside refuse fire; insuff info to classify
24/03/2020,770899,13,625.00,"Barbecue, hangi"
24/03/2020,770903,8,700.00,False alarm or false call; insuff info to classify
24/03/2020,770908,24,625.00,"Barbecue, hangi"
24/03/2020,770904,11,624.00,Controlled burning
24/03/2020,770906,27,624.00,Controlled burning
24/03/2020,770910,14,151.00,Passenger vehicle fire including buses
24/03/2020,770909,8,321.00,"EMS call, excluding vehicle accident with injury"
24/03/2020,770911,7,184.00,Dumpster or other outside trash receptacle fire
24/03/2020,770924,10,111.00,Fire damaging structure and contents
24/03/2020,770915,7,435.00,Power line down
24/03/2020,770912,7,332.30,Lock-out
24/03/2020,770914,7,121.00,"Foodstuffs burnt, confined to cooking equipment"
24/03/2020,770913,8,321.00,"EMS call, excluding vehicle accident with injury"
24/03/2020,770917,8,321.00,"EMS call, excluding vehicle accident with injury"
24/03/2020,770918,2,321.00,"EMS call, excluding vehicle accident with injury"
24/03/2020,770916,2,732.00,Smoke detector malfunction - monitored by fire service
24/03/2020,770919,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
25/03/2020,771725,20,111.00,Fire damaging structure and contents
25/03/2020,770922,24,172.30,Scrub or bush and grass mixture fire (one hectare or less)
25/03/2020,770921,20,621.00,"Smoke scare, odour of smoke"
25/03/2020,770920,18,321.00,"EMS call, excluding vehicle accident with injury"
25/03/2020,770928,6,152.00,Road or transport vehicle fire
25/03/2020,770923,22,172.30,Scrub or bush and grass mixture fire (one hectare or less)
25/03/2020,770926,14,762.00,Accidental operation of alarm
25/03/2020,770927,8,352.00,Vehicle accident-no injuries
25/03/2020,770925,8,735.00,Smoke detector malfunction - privately monitored
25/03/2020,770931,9,352.10,Vehicle accident-with injuries
25/03/2020,770929,27,321.00,"EMS call, excluding vehicle accident with injury"
