incident_datetime,incident_no,District_no,incident_type_code,incident_type
26/06/2022,847734,8,523.53,Mutual Aid Given - FRV
26/06/2022,847736,2,414.3,Minor fuel or other flammable liquid spill/leak - 200 litres or less
26/06/2022,847737,8,622,"Steam vapour, fog or dust thought to be smoke"
26/06/2022,847738,15,189,Outside refuse fire not classified
26/06/2022,847739,24,765,Alarm activation due to workmen or occupier activities
26/06/2022,847741,8,352.1,Vehicle accident-with injuries
26/06/2022,847740,9,509,Other service call not classified (Public Service)
26/06/2022,847749,13,352,Vehicle accident-no injuries
26/06/2022,847743,13,352,Vehicle accident-no injuries
26/06/2022,847742,8,523.53,Mutual Aid Given - FRV
26/06/2022,847744,14,732,Smoke detector malfunction - monitored by fire service
26/06/2022,847746,14,181,"Abandoned outside rubbish, refuse or waste fire"
26/06/2022,847745,27,523.53,Mutual Aid Given - FRV
26/06/2022,847752,17,352,Vehicle accident-no injuries
26/06/2022,847750,14,109,Fire or explosion not classified
26/06/2022,847758,22,111,Fire damaging structure and contents
26/06/2022,847751,7,184,Dumpster or other outside trash receptacle fire
26/06/2022,847753,8,523.53,Mutual Aid Given - FRV
26/06/2022,847756,20,752,Heat detector operated-no fire-heat from other location
26/06/2022,847754,20,331,Lock-in
26/06/2022,847759,11,414.3,Minor fuel or other flammable liquid spill/leak - 200 litres or less
26/06/2022,847755,11,921,Dispatched and cancelled en-route
26/06/2022,847761,7,523.53,Mutual Aid Given - FRV
26/06/2022,847760,8,413,Oil or other combustible liquid spill
26/06/2022,847762,14,765,Alarm activation due to workmen or occupier activities
26/06/2022,847763,12,513,Smoke or odour removal
26/06/2022,847764,14,523.53,Mutual Aid Given - FRV
26/06/2022,847767,20,352.1,Vehicle accident-with injuries
26/06/2022,847765,8,113,Fire damaging contents only
26/06/2022,847771,5,742,Smoke detector malfunction - local
26/06/2022,847769,14,523.53,Mutual Aid Given - FRV
26/06/2022,847768,23,709,False alarm or false call not classified
26/06/2022,847766,24,523.53,Mutual Aid Given - FRV
26/06/2022,847772,8,523.53,Mutual Aid Given - FRV
26/06/2022,847780,15,352,Vehicle accident-no injuries
26/06/2022,847775,2,352,Vehicle accident-no injuries
26/06/2022,847787,9,111,Fire damaging structure and contents
26/06/2022,847770,8,514,Unauthorised burning
26/06/2022,847777,13,352.1,Vehicle accident-with injuries
26/06/2022,847774,8,112,Fire damaging structure only
26/06/2022,847799,14,111,Fire damaging structure and contents
26/06/2022,847773,24,622,"Steam vapour, fog or dust thought to be smoke"
26/06/2022,847776,22,184,Dumpster or other outside trash receptacle fire
26/06/2022,847798,14,182,Garbage dump or sanitary landfill fire
26/06/2022,847783,14,701,Manual control point or break glass alarm activated
26/06/2022,847779,8,352,Vehicle accident-no injuries
26/06/2022,847781,24,622,"Steam vapour, fog or dust thought to be smoke"
26/06/2022,847778,8,129,Fire in building confined within non-combustible container with no other flame damage not classified
26/06/2022,847784,14,184,Dumpster or other outside trash receptacle fire
26/06/2022,847786,2,731,Sprinkler malfunction - monitored by fire service
26/06/2022,847785,13,523.53,Mutual Aid Given - FRV
26/06/2022,847788,14,523.53,Mutual Aid Given - FRV
26/06/2022,847789,8,151,Passenger vehicle fire including buses
26/06/2022,847790,7,523.53,Mutual Aid Given - FRV
27/06/2022,847792,22,152,Road or transport vehicle fire
27/06/2022,847795,13,523.53,Mutual Aid Given - FRV
27/06/2022,847794,8,523.53,Mutual Aid Given - FRV
27/06/2022,847791,8,523.53,Mutual Aid Given - FRV
27/06/2022,847793,8,523.53,Mutual Aid Given - FRV
27/06/2022,847796,7,732,Smoke detector malfunction - monitored by fire service
27/06/2022,847797,8,523.53,Mutual Aid Given - FRV
27/06/2022,847801,8,0,Type of incident undetermined
27/06/2022,847802,13,529,"Assist other agencies, not classified"
27/06/2022,847804,8,523.53,Mutual Aid Given - FRV
27/06/2022,847808,14,352.1,Vehicle accident-with injuries
27/06/2022,847805,13,523.53,Mutual Aid Given - FRV
27/06/2022,847806,8,184,Dumpster or other outside trash receptacle fire
27/06/2022,847811,13,111,Fire damaging structure and contents
27/06/2022,847809,14,152,Road or transport vehicle fire
27/06/2022,847810,13,765,Alarm activation due to workmen or occupier activities
27/06/2022,847813,18,352.1,Vehicle accident-with injuries
27/06/2022,847812,7,762,Accidental operation of alarm
27/06/2022,847836,16,111,Fire damaging structure and contents
27/06/2022,847814,14,523.53,Mutual Aid Given - FRV
27/06/2022,847815,5,623,Alarm sounded - no evidence of fire
27/06/2022,847817,8,352.1,Vehicle accident-with injuries
27/06/2022,847816,8,523.53,Mutual Aid Given - FRV
27/06/2022,847819,8,609,Good intent call not classified
27/06/2022,847818,27,523.53,Mutual Aid Given - FRV
27/06/2022,847820,8,732,Smoke detector malfunction - monitored by fire service
27/06/2022,847822,8,412,"Odour or gas, gas leak, (domestic or LPG)"
27/06/2022,847831,8,111,Fire damaging structure and contents
27/06/2022,847821,14,523.53,Mutual Aid Given - FRV
27/06/2022,847824,13,352,Vehicle accident-no injuries
27/06/2022,847823,8,732,Smoke detector malfunction - monitored by fire service
27/06/2022,847829,8,751,Smoke detector operated-no fire-smoke from other location
27/06/2022,847827,17,624,Controlled burning
27/06/2022,847834,8,514,Unauthorised burning
27/06/2022,847825,8,514,Unauthorised burning
27/06/2022,847826,13,621,"Smoke scare, odour of smoke"
27/06/2022,847830,10,765,Alarm activation due to workmen or occupier activities
27/06/2022,847833,18,151,Passenger vehicle fire including buses
27/06/2022,847828,14,331,Lock-in
27/06/2022,847835,15,352.1,Vehicle accident-with injuries
27/06/2022,847832,20,181,"Abandoned outside rubbish, refuse or waste fire"
27/06/2022,847844,15,523.53,Mutual Aid Given - FRV
27/06/2022,847839,8,352,Vehicle accident-no injuries
27/06/2022,847837,8,523.53,Mutual Aid Given - FRV
27/06/2022,847841,23,921,Dispatched and cancelled en-route
27/06/2022,847843,,523.53,Mutual Aid Given - FRV
27/06/2022,847838,8,523.53,Mutual Aid Given - FRV
27/06/2022,1080642,22,172.3,Scrub or bush and grass mixture fire (one hectare or less)
27/06/2022,847848,8,331,Lock-in
27/06/2022,847842,7,523.53,Mutual Aid Given - FRV
27/06/2022,847840,8,523.53,Mutual Aid Given - FRV
27/06/2022,847847,14,523.53,Mutual Aid Given - FRV
27/06/2022,847846,12,621,"Smoke scare, odour of smoke"
27/06/2022,847850,18,181,"Abandoned outside rubbish, refuse or waste fire"
27/06/2022,847851,13,181,"Abandoned outside rubbish, refuse or waste fire"
27/06/2022,847849,8,523.53,Mutual Aid Given - FRV
27/06/2022,847852,13,173.2,Small grass fire (One hectare or less)
27/06/2022,847853,8,523.53,Mutual Aid Given - FRV
27/06/2022,847854,14,523.53,Mutual Aid Given - FRV
27/06/2022,847856,8,523.53,Mutual Aid Given - FRV
27/06/2022,847855,14,523.53,Mutual Aid Given - FRV
27/06/2022,847857,13,451,Attempt to burn
27/06/2022,847898,22,113,Fire damaging contents only
27/06/2022,847877,15,151,Passenger vehicle fire including buses
27/06/2022,847858,14,523.53,Mutual Aid Given - FRV
27/06/2022,847859,2,523.53,Mutual Aid Given - FRV
27/06/2022,847863,14,523.53,Mutual Aid Given - FRV
27/06/2022,847860,2,172.3,Scrub or bush and grass mixture fire (one hectare or less)
27/06/2022,847862,14,523.53,Mutual Aid Given - FRV
28/06/2022,847861,14,765,Alarm activation due to workmen or occupier activities
28/06/2022,847864,8,301.3,Animal Rescue
28/06/2022,847866,5,122,Chimney or flue fire - confined
28/06/2022,847865,14,523.53,Mutual Aid Given - FRV
28/06/2022,847867,9,523.53,Mutual Aid Given - FRV
28/06/2022,847875,7,352.1,Vehicle accident-with injuries
28/06/2022,847869,9,732,Smoke detector malfunction - monitored by fire service
28/06/2022,847870,20,768,"Alarm activation due to steam, sauna, steam room"
28/06/2022,847872,8,523.53,Mutual Aid Given - FRV
28/06/2022,847874,8,351,Extrications of victim(s) from mobile property
28/06/2022,847873,14,151,Passenger vehicle fire including buses
28/06/2022,847876,8,523.53,Mutual Aid Given - FRV
28/06/2022,847880,8,765,Alarm activation due to workmen or occupier activities
28/06/2022,847879,11,765,Alarm activation due to workmen or occupier activities
28/06/2022,847878,15,700,False alarm or false call; insuff info to classify
28/06/2022,847883,13,352,Vehicle accident-no injuries
28/06/2022,847887,13,301.3,Animal Rescue
28/06/2022,847881,14,523.53,Mutual Aid Given - FRV
28/06/2022,847882,24,756,Cooking fumes - toast or foodstuffs etc
28/06/2022,847884,8,523.53,Mutual Aid Given - FRV
28/06/2022,847889,8,352.1,Vehicle accident-with injuries
28/06/2022,847885,2,331,Lock-in
28/06/2022,847886,8,523.53,Mutual Aid Given - FRV
28/06/2022,1080643,12,179,Vegetation or other outside fire (One hectare or less) not classified
28/06/2022,847888,14,523.53,Mutual Aid Given - FRV
28/06/2022,847892,16,181,"Abandoned outside rubbish, refuse or waste fire"
28/06/2022,847891,7,523.53,Mutual Aid Given - FRV
28/06/2022,847893,13,621,"Smoke scare, odour of smoke"
28/06/2022,847894,11,172.3,Scrub or bush and grass mixture fire (one hectare or less)
28/06/2022,847896,14,523.53,Mutual Aid Given - FRV
28/06/2022,847897,20,624,Controlled burning
28/06/2022,847903,22,352.1,Vehicle accident-with injuries
28/06/2022,847917,6,352.1,Vehicle accident-with injuries
28/06/2022,847899,8,412,"Odour or gas, gas leak, (domestic or LPG)"
28/06/2022,847902,22,352.1,Vehicle accident-with injuries
28/06/2022,847900,20,765,Alarm activation due to workmen or occupier activities
28/06/2022,847909,8,523.53,Mutual Aid Given - FRV
28/06/2022,847904,14,765,Alarm activation due to workmen or occupier activities
28/06/2022,847908,14,409,Hazardous condition not classified
28/06/2022,847905,22,624,Controlled burning
28/06/2022,847906,23,523.53,Mutual Aid Given - FRV
28/06/2022,847910,18,523.53,Mutual Aid Given - FRV
28/06/2022,847911,7,523.53,Mutual Aid Given - FRV
28/06/2022,847913,20,529,"Assist other agencies, not classified"
28/06/2022,847912,24,523.53,Mutual Aid Given - FRV
28/06/2022,847914,18,523.53,Mutual Aid Given - FRV
28/06/2022,847915,8,523.53,Mutual Aid Given - FRV
28/06/2022,847918,14,523.53,Mutual Aid Given - FRV
28/06/2022,847923,23,523.53,Mutual Aid Given - FRV
28/06/2022,847921,8,412,"Odour or gas, gas leak, (domestic or LPG)"
28/06/2022,847916,9,331,Lock-in
28/06/2022,847919,14,521,Assist police or other governmental agency
28/06/2022,847920,8,523.53,Mutual Aid Given - FRV
28/06/2022,847922,15,352.1,Vehicle accident-with injuries
28/06/2022,847924,15,352.1,Vehicle accident-with injuries
28/06/2022,847925,14,523.53,Mutual Aid Given - FRV
29/06/2022,847926,8,509,Other service call not classified (Public Service)
29/06/2022,847932,13,111,Fire damaging structure and contents
29/06/2022,847930,14,523.53,Mutual Aid Given - FRV
29/06/2022,847927,7,184,Dumpster or other outside trash receptacle fire
29/06/2022,847931,2,352,Vehicle accident-no injuries
29/06/2022,847933,14,523.53,Mutual Aid Given - FRV
29/06/2022,847934,8,523.53,Mutual Aid Given - FRV
29/06/2022,847936,8,301.3,Animal Rescue
29/06/2022,847937,27,523.53,Mutual Aid Given - FRV
29/06/2022,847938,8,134,"Transformer, power or utility vault, utility equipment fire and power pole fire"
29/06/2022,847941,13,742,Smoke detector malfunction - local
29/06/2022,847939,7,523.53,Mutual Aid Given - FRV
29/06/2022,847940,14,352,Vehicle accident-no injuries
29/06/2022,847942,23,765,Alarm activation due to workmen or occupier activities
29/06/2022,847969,8,352.1,Vehicle accident-with injuries
29/06/2022,847943,14,765,Alarm activation due to workmen or occupier activities
29/06/2022,847945,9,765,Alarm activation due to workmen or occupier activities
29/06/2022,847944,14,765,Alarm activation due to workmen or occupier activities
29/06/2022,847946,4,702,"Alarm operated due to extreme weather - storm, lightning, heavy rain, thunder flash flooding"
29/06/2022,847957,14,523.53,Mutual Aid Given - FRV
29/06/2022,847959,14,151,Passenger vehicle fire including buses
29/06/2022,847952,22,352,Vehicle accident-no injuries
29/06/2022,847949,8,523.53,Mutual Aid Given - FRV
29/06/2022,847947,11,529,"Assist other agencies, not classified"
29/06/2022,847956,12,134,"Transformer, power or utility vault, utility equipment fire and power pole fire"
29/06/2022,847954,6,331,Lock-in
29/06/2022,847950,27,523.53,Mutual Aid Given - FRV
29/06/2022,847955,,523.53,Mutual Aid Given - FRV
29/06/2022,847953,12,756,Cooking fumes - toast or foodstuffs etc
29/06/2022,847962,14,523.53,Mutual Aid Given - FRV
29/06/2022,847963,13,,
29/06/2022,847958,5,414.3,Minor fuel or other flammable liquid spill/leak - 200 litres or less
29/06/2022,847964,15,151,Passenger vehicle fire including buses
29/06/2022,847961,15,126,Refuse can or wastebasket fire - confined to rubbish within non-combustible rubbish bin
29/06/2022,847968,11,113,Fire damaging contents only
29/06/2022,847965,13,112,Fire damaging structure only
29/06/2022,847967,24,122,Chimney or flue fire - confined
29/06/2022,847966,8,523.53,Mutual Aid Given - FRV
29/06/2022,847970,23,921,Dispatched and cancelled en-route
29/06/2022,847974,18,352,Vehicle accident-no injuries
29/06/2022,847972,14,172.3,Scrub or bush and grass mixture fire (one hectare or less)
29/06/2022,847971,10,514,Unauthorised burning
29/06/2022,847975,22,523.53,Mutual Aid Given - FRV
29/06/2022,847973,8,138.3,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
29/06/2022,847976,20,172.3,Scrub or bush and grass mixture fire (one hectare or less)
29/06/2022,847980,10,624,Controlled burning
29/06/2022,847977,15,352,Vehicle accident-no injuries
29/06/2022,847981,13,352.1,Vehicle accident-with injuries
29/06/2022,847979,14,523.53,Mutual Aid Given - FRV
29/06/2022,847984,8,523.53,Mutual Aid Given - FRV
29/06/2022,847982,13,701,Manual control point or break glass alarm activated
29/06/2022,847983,14,523.53,Mutual Aid Given - FRV
29/06/2022,847985,5,353,Removal of victim(s) from stalled elevator/escalator
29/06/2022,847986,24,523.53,Mutual Aid Given - FRV
29/06/2022,847987,6,624,Controlled burning
29/06/2022,847992,9,121,"Foodstuffs burnt, confined to cooking equipment"
29/06/2022,847988,8,181,"Abandoned outside rubbish, refuse or waste fire"
29/06/2022,847991,9,352,Vehicle accident-no injuries
29/06/2022,848106,22,111,Fire damaging structure and contents
29/06/2022,847989,14,523.53,Mutual Aid Given - FRV
29/06/2022,847990,8,709,False alarm or false call not classified
29/06/2022,847993,15,523.53,Mutual Aid Given - FRV
29/06/2022,847994,8,621,"Smoke scare, odour of smoke"
29/06/2022,847996,8,523.53,Mutual Aid Given - FRV
29/06/2022,848011,15,180,Outside refuse fire; insuff info to classify
30/06/2022,847997,14,523.53,Mutual Aid Given - FRV
30/06/2022,848020,8,523.53,Mutual Aid Given - FRV
30/06/2022,847998,14,523.53,Mutual Aid Given - FRV
30/06/2022,848000,14,523.53,Mutual Aid Given - FRV
30/06/2022,848008,15,111,Fire damaging structure and contents
30/06/2022,847999,14,523.53,Mutual Aid Given - FRV
30/06/2022,848001,15,0,Type of incident undetermined
30/06/2022,848002,14,523.53,Mutual Aid Given - FRV
30/06/2022,848003,14,523.53,Mutual Aid Given - FRV
30/06/2022,848006,14,765,Alarm activation due to workmen or occupier activities
30/06/2022,848004,7,523.53,Mutual Aid Given - FRV
30/06/2022,848007,8,737,Fire indicator panel in normal condition on arrival
30/06/2022,848024,15,151,Passenger vehicle fire including buses
30/06/2022,848009,7,621,"Smoke scare, odour of smoke"
30/06/2022,848010,6,121,"Foodstuffs burnt, confined to cooking equipment"
30/06/2022,848013,8,523.53,Mutual Aid Given - FRV
30/06/2022,848014,6,732,Smoke detector malfunction - monitored by fire service
30/06/2022,848017,12,765,Alarm activation due to workmen or occupier activities
30/06/2022,848028,5,442,Chemical Spill or leak (if combustible - see 41 series)
30/06/2022,848018,22,751,Smoke detector operated-no fire-smoke from other location
30/06/2022,848015,7,523.53,Mutual Aid Given - FRV
30/06/2022,848019,14,523.53,Mutual Aid Given - FRV
30/06/2022,848016,8,523.53,Mutual Aid Given - FRV
30/06/2022,848021,8,523.53,Mutual Aid Given - FRV
30/06/2022,848022,15,163,Grass fire (more than one hectare)
30/06/2022,848023,14,523.53,Mutual Aid Given - FRV
30/06/2022,848026,23,621,"Smoke scare, odour of smoke"
30/06/2022,848025,18,514,Unauthorised burning
30/06/2022,848027,14,523.53,Mutual Aid Given - FRV
30/06/2022,848029,2,624,Controlled burning
30/06/2022,848030,6,352,Vehicle accident-no injuries
30/06/2022,848034,7,111,Fire damaging structure and contents
30/06/2022,848032,14,523.53,Mutual Aid Given - FRV
30/06/2022,848040,7,352.1,Vehicle accident-with injuries
30/06/2022,848031,9,624,Controlled burning
