incident_datetime,incident_no,District_no,incident_type_code,incident_type
21/03/2018,672960,8,732.00,Smoke detector malfunction - monitored by fire service
21/03/2018,1079568,18,624.00,Controlled burning
21/03/2018,672962,14,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2018,672963,14,321.00,"EMS call, excluding vehicle accident with injury"
21/03/2018,672965,8,735.00,Smoke detector malfunction - privately monitored
21/03/2018,672969,14,412.00,"Odour or gas, gas leak, (domestic or LPG)"
21/03/2018,672968,6,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/03/2018,672964,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/03/2018,672966,8,352.00,Vehicle accident-no injuries
22/03/2018,672972,24,752.00,Heat detector operated-no fire-heat from other location
22/03/2018,672970,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/03/2018,672971,8,621.00,"Smoke scare, odour of smoke"
22/03/2018,672975,14,350.00,"Extrication, rescue; insuff info to classify"
22/03/2018,672973,4,621.00,"Smoke scare, odour of smoke"
22/03/2018,672976,16,732.00,Smoke detector malfunction - monitored by fire service
22/03/2018,672974,24,752.00,Heat detector operated-no fire-heat from other location
22/03/2018,672977,4,621.00,"Smoke scare, odour of smoke"
22/03/2018,672978,15,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
22/03/2018,672979,7,184.00,Dumpster or other outside trash receptacle fire
22/03/2018,672981,8,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2018,672980,8,152.00,Road or transport vehicle fire
22/03/2018,673056,6,179.00,Vegetation or other outside fire (One hectare or less) not classified
22/03/2018,672982,14,151.00,Passenger vehicle fire including buses
22/03/2018,672998,8,111.00,Fire damaging structure and contents
22/03/2018,672983,8,756.00,Cooking fumes - toast or foodstuffs etc
22/03/2018,672989,18,179.00,Vegetation or other outside fire (One hectare or less) not classified
22/03/2018,672984,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
22/03/2018,672987,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
22/03/2018,672986,7,112.00,Fire damaging structure only
22/03/2018,672985,2,412.00,"Odour or gas, gas leak, (domestic or LPG)"
22/03/2018,672993,9,352.10,Vehicle accident-with injuries
22/03/2018,672988,8,738.00,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
22/03/2018,672995,14,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2018,672991,NULL,600.00,Good intent call; insuff info to classify
22/03/2018,672996,20,179.00,Vegetation or other outside fire (One hectare or less) not classified
22/03/2018,672992,14,609.00,Good intent call not classified
22/03/2018,672990,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
22/03/2018,672994,13,769.00,Unintentional alarm - not involving a malfunction not classified
22/03/2018,672997,13,173.20,Small grass fire (One hectare or less)
22/03/2018,673006,23,212.00,Overpressure rupture of pipe or pipeline; air or gas
22/03/2018,673002,7,352.10,Vehicle accident-with injuries
22/03/2018,673004,7,352.10,Vehicle accident-with injuries
22/03/2018,673003,14,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2018,673001,27,413.00,Oil or other combustible liquid spill
22/03/2018,673005,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
22/03/2018,672999,4,331.00,Lock-in
22/03/2018,673000,8,301.30,Animal Rescue
22/03/2018,673035,6,212.00,Overpressure rupture of pipe or pipeline; air or gas
22/03/2018,673009,8,352.00,Vehicle accident-no injuries
22/03/2018,673022,15,111.00,Fire damaging structure and contents
22/03/2018,673012,14,732.00,Smoke detector malfunction - monitored by fire service
22/03/2018,673008,7,109.00,Fire or explosion not classified
22/03/2018,673010,27,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2018,673014,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/03/2018,673013,24,179.00,Vegetation or other outside fire (One hectare or less) not classified
22/03/2018,673007,8,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2018,673020,20,151.00,Passenger vehicle fire including buses
22/03/2018,673011,7,621.00,"Smoke scare, odour of smoke"
22/03/2018,673015,14,352.10,Vehicle accident-with injuries
22/03/2018,673018,2,514.00,Unauthorised burning
22/03/2018,673016,7,700.00,False alarm or false call; insuff info to classify
22/03/2018,673323,17,162.00,Scrub or bush and grass mixture fire (more than one hectare)
22/03/2018,673017,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
22/03/2018,673025,5,621.00,"Smoke scare, odour of smoke"
22/03/2018,673026,22,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2018,673019,8,331.00,Lock-in
22/03/2018,673024,17,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/03/2018,673023,13,514.00,Unauthorised burning
22/03/2018,673046,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/03/2018,673027,7,352.00,Vehicle accident-no injuries
22/03/2018,673028,8,173.20,Small grass fire (One hectare or less)
22/03/2018,673034,10,173.20,Small grass fire (One hectare or less)
22/03/2018,673030,5,600.00,Good intent call; insuff info to classify
22/03/2018,673038,13,170.00,Vegetation or other outside fire (One hectare or less); insuff info to classify
22/03/2018,673031,7,624.00,Controlled burning
22/03/2018,673029,13,709.00,False alarm or false call not classified
22/03/2018,673036,13,181.00,"Abandoned outside rubbish, refuse or waste fire"
22/03/2018,673037,11,921.00,Dispatched and cancelled en-route
22/03/2018,673042,2,412.00,"Odour or gas, gas leak, (domestic or LPG)"
22/03/2018,673047,13,732.00,Smoke detector malfunction - monitored by fire service
22/03/2018,673045,12,413.00,Oil or other combustible liquid spill
22/03/2018,673041,14,765.00,Alarm activation due to workmen or occupier activities
22/03/2018,673039,14,709.00,False alarm or false call not classified
22/03/2018,673040,6,700.00,False alarm or false call; insuff info to classify
22/03/2018,673043,8,600.00,Good intent call; insuff info to classify
22/03/2018,673050,15,152.00,Road or transport vehicle fire
22/03/2018,673044,8,764.00,Incorrect test by service or company personnel
22/03/2018,673053,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/03/2018,673048,8,352.00,Vehicle accident-no injuries
22/03/2018,673051,15,151.00,Passenger vehicle fire including buses
22/03/2018,673049,8,413.00,Oil or other combustible liquid spill
22/03/2018,673052,13,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2018,673055,7,179.00,Vegetation or other outside fire (One hectare or less) not classified
22/03/2018,673054,14,331.00,Lock-in
22/03/2018,673059,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
22/03/2018,673057,7,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/03/2018,673064,NULL,352.00,Vehicle accident-no injuries
22/03/2018,673058,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
22/03/2018,673063,14,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2018,673060,7,184.00,Dumpster or other outside trash receptacle fire
22/03/2018,673061,27,184.00,Dumpster or other outside trash receptacle fire
22/03/2018,673067,8,354.20,"Extrication of victim(s) from mechanical equipment eg industrial, domestic and farm accidents"
22/03/2018,673062,15,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2018,673080,7,765.00,Alarm activation due to workmen or occupier activities
22/03/2018,673066,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
22/03/2018,673078,7,352.10,Vehicle accident-with injuries
22/03/2018,673065,8,331.00,Lock-in
22/03/2018,673070,15,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2018,673072,7,352.10,Vehicle accident-with injuries
22/03/2018,673073,13,621.00,"Smoke scare, odour of smoke"
22/03/2018,673069,13,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
22/03/2018,673091,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/03/2018,673077,8,745.00,False alarm generated from private security firm - domestic premises
22/03/2018,673068,15,600.00,Good intent call; insuff info to classify
22/03/2018,673071,13,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
22/03/2018,673074,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
22/03/2018,673079,13,709.00,False alarm or false call not classified
22/03/2018,673081,24,173.20,Small grass fire (One hectare or less)
22/03/2018,673075,24,711.00,"Malicious, mischievous false alarm"
22/03/2018,673076,7,184.00,Dumpster or other outside trash receptacle fire
22/03/2018,673082,15,352.00,Vehicle accident-no injuries
22/03/2018,673095,15,112.00,Fire damaging structure only
22/03/2018,673085,9,609.00,Good intent call not classified
22/03/2018,673084,22,611.00,Wrong location
22/03/2018,673086,8,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2018,673083,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/03/2018,673092,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/03/2018,673089,8,352.10,Vehicle accident-with injuries
22/03/2018,673090,8,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2018,673088,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
22/03/2018,673093,13,514.00,Unauthorised burning
22/03/2018,673094,14,621.00,"Smoke scare, odour of smoke"
22/03/2018,673096,8,151.00,Passenger vehicle fire including buses
22/03/2018,673099,20,621.00,"Smoke scare, odour of smoke"
22/03/2018,673098,8,151.00,Passenger vehicle fire including buses
22/03/2018,673104,14,352.00,Vehicle accident-no injuries
22/03/2018,673101,13,179.00,Vegetation or other outside fire (One hectare or less) not classified
22/03/2018,673103,8,435.00,Power line down
22/03/2018,673107,2,352.00,Vehicle accident-no injuries
22/03/2018,673102,7,135.00,Fence fire
22/03/2018,673100,8,123.00,Incinerator fire - confined
22/03/2018,673106,10,709.00,False alarm or false call not classified
22/03/2018,673105,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/03/2018,673171,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/03/2018,673110,7,514.00,Unauthorised burning
22/03/2018,673109,14,738.00,"Alarm system malfunction - flat battery, fault in wiring, alarm panel, inadequate maintenance"
22/03/2018,673108,2,521.00,Assist police or other governmental agency
22/03/2018,673112,2,732.00,Smoke detector malfunction - monitored by fire service
22/03/2018,673115,14,352.10,Vehicle accident-with injuries
22/03/2018,673111,7,622.00,"Steam vapour, fog or dust thought to be smoke"
22/03/2018,673113,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
22/03/2018,673116,13,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2018,673117,14,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2018,673114,20,752.00,Heat detector operated-no fire-heat from other location
22/03/2018,673118,8,113.00,Fire damaging contents only
22/03/2018,673125,7,742.00,Smoke detector malfunction - local
22/03/2018,673129,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/03/2018,673119,8,709.00,False alarm or false call not classified
22/03/2018,673120,2,352.00,Vehicle accident-no injuries
22/03/2018,673123,8,151.00,Passenger vehicle fire including buses
22/03/2018,673121,13,352.00,Vehicle accident-no injuries
22/03/2018,673126,9,151.00,Passenger vehicle fire including buses
22/03/2018,673122,2,321.00,"EMS call, excluding vehicle accident with injury"
22/03/2018,673132,8,111.00,Fire damaging structure and contents
22/03/2018,673124,8,352.10,Vehicle accident-with injuries
23/03/2018,673127,14,151.00,Passenger vehicle fire including buses
23/03/2018,673128,22,321.00,"EMS call, excluding vehicle accident with injury"
23/03/2018,673130,14,173.20,Small grass fire (One hectare or less)
23/03/2018,673131,14,135.00,Fence fire
23/03/2018,673136,22,352.00,Vehicle accident-no injuries
23/03/2018,673133,8,321.00,"EMS call, excluding vehicle accident with injury"
23/03/2018,673135,13,173.20,Small grass fire (One hectare or less)
23/03/2018,673134,NULL,100.00,Fire or Explosion; insuff info to classify
23/03/2018,673137,27,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
23/03/2018,673138,14,321.00,"EMS call, excluding vehicle accident with injury"
23/03/2018,673139,12,184.00,Dumpster or other outside trash receptacle fire
23/03/2018,673140,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
23/03/2018,673147,8,107.20,"Wood chip / mulch fire - Roadside, median strip, playground etc. (for bulk storage - use 141)"
23/03/2018,673142,20,737.00,Fire indicator panel in normal condition on arrival
23/03/2018,673145,13,412.00,"Odour or gas, gas leak, (domestic or LPG)"
23/03/2018,673141,9,514.00,Unauthorised burning
23/03/2018,673153,6,179.00,Vegetation or other outside fire (One hectare or less) not classified
23/03/2018,673144,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
23/03/2018,673143,14,321.00,"EMS call, excluding vehicle accident with injury"
23/03/2018,673146,18,756.00,Cooking fumes - toast or foodstuffs etc
23/03/2018,673148,14,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
23/03/2018,673151,13,111.00,Fire damaging structure and contents
23/03/2018,673170,2,111.00,Fire damaging structure and contents
23/03/2018,673149,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
23/03/2018,673161,12,621.00,"Smoke scare, odour of smoke"
23/03/2018,673152,22,151.00,Passenger vehicle fire including buses
23/03/2018,673150,5,151.00,Passenger vehicle fire including buses
23/03/2018,673158,13,212.00,Overpressure rupture of pipe or pipeline; air or gas
23/03/2018,673154,5,756.00,Cooking fumes - toast or foodstuffs etc
23/03/2018,673156,14,756.00,Cooking fumes - toast or foodstuffs etc
23/03/2018,673155,7,609.00,Good intent call not classified
23/03/2018,673157,8,332.30,Lock-out
23/03/2018,673159,14,621.00,"Smoke scare, odour of smoke"
23/03/2018,673160,8,331.00,Lock-in
23/03/2018,673166,8,514.00,Unauthorised burning
23/03/2018,673162,7,621.00,"Smoke scare, odour of smoke"
23/03/2018,673167,8,621.00,"Smoke scare, odour of smoke"
23/03/2018,673164,7,764.00,Incorrect test by service or company personnel
23/03/2018,673163,8,700.00,False alarm or false call; insuff info to classify
23/03/2018,673165,7,600.00,Good intent call; insuff info to classify
23/03/2018,673168,27,758.00,"Simulated condition - caused by incense, candles, sparklers, smoke machine etc"
23/03/2018,673188,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
23/03/2018,673169,27,321.00,"EMS call, excluding vehicle accident with injury"
23/03/2018,673174,13,179.00,Vegetation or other outside fire (One hectare or less) not classified
23/03/2018,673176,17,179.00,Vegetation or other outside fire (One hectare or less) not classified
